# Created by Graham Nelson-Zutter. ©2026 Aestra Inc. except when external source noted. CC BY-NC-ND 4.0
"start","end","text"
"1572960","1573480"," supporting"
"1573480","1575300"," the"
"1575300","1575560"," growth"
"1575560","1575760"," of"
"1575760","1575980"," life"
"1575980","1576480"," itself."
"1578080","1579040"," And"
"1579040","1579380"," this"
"1579380","1579800"," big,"
"1579880","1580200"," beautiful"
"1580200","1580580"," tree"
"1580580","1580860"," that's"
"1580860","1581000"," been"
"1581000","1581260"," so"
"1581260","1581640"," kind"
"1581640","1581900"," to"
"1581900","1582320"," you,"
"1583260","1583780"," that's"
"1583780","1584240"," offered"
"1584240","1584540"," you"
"1584540","1584800"," a"
"1584800","1585300"," place"
"1585860","1586340"," of"
"1586340","1587080"," relaxation,"
"1588060","1588960"," a"
"1588960","1589220"," place"
"1589220","1589420"," of"
"1589420","1589940"," support"
"1589940","1590220"," and"
"1590220","1590700"," protection,"
"1591860","1593340"," you're"
"1593340","1593700"," able"
"1593700","1594280"," to"
"1594280","1594740"," do"
"1594740","1595140"," something"
"1595140","1595640"," nice"
"1596320","1596720"," in"
"1596720","1597480"," reciprocity"
"1597480","1597760"," with"
"1597760","1598000"," this"
"1598000","1598220"," tree."
"1600490","1600830"," Your"
"1600830","1601470"," care,"
"1601990","1602110"," your"
"1602110","1602670"," attention"
"1602670","1603770"," and"
"1603770","1603930"," your"
"1603930","1604610"," appreciation"
"1605870","1606270"," for"
"1606270","1606470"," the"
"1606470","1606830"," fruit"
"1606830","1607130"," and"
"1607130","1607390"," seed"
"1607390","1607630"," from"
"1607630","1607830"," this"
"1607830","1608170"," tree"
"1608170","1609990"," has"
"1609990","1610430"," resulted"
"1610430","1611870"," in"
"1611870","1612090"," this"
"1612090","1612790"," beautiful"
"1612790","1613870"," baby"
"1613870","1614270"," tree"
"1614270","1615570"," growing"
"1616290","1616690"," bit"
"1616690","1616890"," by"
"1616890","1617250"," bit"
"1617250","1618050"," in"
"1618050","1618230"," your"
"1618230","1618570"," home. "
"1622470","1622870"," And"
"1622870","1623110"," every"
"1623110","1623450"," day"
"1623450","1623730"," you"
"1623730","1624010"," check"
"1624010","1624470"," in"
"1624470","1625190"," on"
"1625190","1626850"," this"
"1626850","1627130"," baby"
"1627130","1627630"," tree,"
"1628170","1628670"," noticing"
"1629470","1630230"," its"
"1630230","1630830"," progress."
"1632110","1632870"," And"
"1632870","1633070"," every"
"1633070","1633370"," night"
"1633370","1634750"," you"
"1634750","1634910"," go"
"1634910","1635090"," to"
"1635090","1635490"," sleep"
"1635490","1636850"," with"
"1636850","1637090"," this"
"1637090","1637630"," feeling"
"1637630","1638210"," of"
"1638210","1638490"," having"
"1638490","1639090"," contributed"
"1640550","1641310"," to"
"1641310","1641490"," the"
"1641490","1641790"," life"
"1641790","1641970"," of"
"1641970","1642310"," another"
"1642310","1642730"," living"
"1642730","1643170"," creature,"
"1644190","1644810"," knowing"
"1644810","1645050"," that"
"1645050","1645250"," this"
"1645250","1645430"," is"
"1645430","1645870"," also"
"1645870","1646230"," the"
"1646230","1646630"," offspring,"
"1647650","1647890"," the"
"1647890","1648330"," child"
"1648330","1649770"," of"
"1649770","1649990"," that"
"1649990","1650390"," big,"
"1650530","1650970"," beautiful"
"1650970","1651450"," tree,"
"1651610","1651790"," your"
"1651790","1652130"," favorite"
"1652130","1652450"," tree"
"1652450","1652670"," in"
"1652670","1652790"," the"
"1652790","1653070"," park."
"1654310","1654990"," And"
"1654990","1655230"," day"
"1655230","1655450"," by"
"1655450","1656010"," day,"
"1656470","1657950"," week"
"1657950","1658190"," by"
"1658190","1658650"," week,"
"1659050","1660050"," this"
"1660050","1660330"," baby"
"1660330","1660770"," tree"
"1660770","1662330"," gets"
"1662330","1662690"," bigger"
"1662690","1662910"," and"
"1662910","1663250"," bigger"
"1663250","1663970"," to"
"1663970","1664150"," the"
"1664150","1664470"," point"
"1664470","1664710"," where"
"1664710","1664870"," you"
"1664870","1665490"," notice"
"1666370","1667050"," that"
"1667050","1667270"," it's"
"1667270","1667950"," outgrown"
"1667950","1669390"," its"
"1669390","1669710"," pot. "
"1669950","1670230"," It's"
"1670230","1670510"," time"
"1670510","1670710"," for"
"1670710","1670850"," a"
"1670850","1670990"," new"
"1670990","1671330"," pot."
"1671670","1672090"," And"
"1672090","1672430"," with"
"1672430","1672910"," care"
"1672910","1674070"," and"
"1674070","1674830"," gentleness,"
"1675290","1675630"," you"
"1675630","1676010"," prepare"
"1676010","1676230"," the"
"1676230","1676470"," new"
"1676470","1676730"," pot"
"1676730","1676970"," with"
"1676970","1677230"," more"
"1677230","1677630"," potting"
"1677630","1678050"," soil"
"1678050","1680050"," and"
"1680050","1680790"," you"
"1680790","1681070"," help"
"1681070","1681390"," loosen"
"1681390","1681650"," the"
"1681650","1681990"," roots"
"1681990","1682790"," of"
"1682790","1682950"," the"
"1682950","1683250"," baby."
"1684530","1685210"," And"
"1685210","1685630"," you"
"1685630","1686350"," transplant"
"1686350","1687190"," this"
"1687190","1687610"," beautiful"
"1687610","1687870"," baby"
"1687870","1688190"," tree"
"1688190","1688570"," into"
"1688570","1688810"," its"
"1688810","1689010"," new"
"1689010","1689370"," pot. "
"1690850","1691050"," And"
"1691050","1691410"," position"
"1691410","1691650"," the"
"1691650","1691830"," new"
"1691830","1692290"," pot,"
"1692890","1693390"," again,"
"1693630","1693850"," close"
"1693850","1693990"," to"
"1693990","1694130"," the"
"1694130","1694610"," window"
"1694610","1695030"," where"
"1695030","1695370"," this"
"1695370","1696610"," growing"
"1696610","1696930"," baby"
"1696930","1697310"," tree"
"1697310","1697650"," gets"
"1697650","1697950"," lots"
"1697950","1698110"," of"
"1698110","1698330"," light."
"1699890","1700410"," Just"
"1700410","1700670"," the"
"1700670","1700950"," right"
"1700950","1701190"," amount"
"1701190","1701370"," of"
"1701370","1701610"," light"
"1701610","1701970"," for"
"1701970","1702170"," what"
"1702170","1702310"," it"
"1702310","1702890"," prefers,"
"1704590","1705110"," offering"
"1705110","1705490"," more"
"1705490","1706150"," water"
"1706150","1707530"," and"
"1707530","1707950"," welcoming"
"1707950","1708330"," it"
"1708330","1708650"," into"
"1708650","1708910"," its"
"1708910","1709130"," new"
"1709130","1709410"," pot."
"1710530","1711050"," And"
"1711050","1711270"," as"
"1711270","1711450"," the"
"1711450","1711670"," days"
"1711670","1711910"," go"
"1711910","1712470"," on"
"1713630","1714150"," and"
"1714150","1714350"," the"
"1714350","1714550"," weeks"
"1714550","1714830"," go"
"1714830","1715270"," on,"
"1716730","1717150"," this"
"1717150","1717430"," baby"
"1717430","1717710"," tree"
"1717710","1718330"," grows"
"1718330","1718730"," and"
"1718730","1719170"," grows"
"1719170","1719390"," to"
"1719390","1719550"," the"
"1719550","1719730"," point"
"1719730","1719910"," where"
"1719910","1720050"," it"
"1720050","1720290"," doesn't"
"1720290","1720550"," really"
"1720550","1720950"," feel"
"1720950","1721910"," like"
"1721910","1722110"," it's"
"1722110","1722230"," a"
"1722230","1722450"," baby"
"1722450","1722970"," anymore. "
"1723130","1723370"," And"
"1723370","1723530"," yet"
"1723530","1723970"," again,"
"1724450","1725030"," you"
"1725030","1725430"," notice"
"1725430","1725650"," that"
"1725650","1725810"," it's"
"1725810","1726370"," outgrown"
"1726370","1726610"," the"
"1726610","1726830"," pot"
"1726830","1726990"," that"
"1726990","1727210"," it's"
"1727210","1727430"," in."
"1728610","1729330"," And"
"1729330","1729450"," you"
"1729450","1729970"," find"
"1729970","1730210"," the"
"1730210","1730410"," lovely"
"1730410","1730670"," new"
"1730670","1730930"," pot"
"1730930","1731210"," for"
"1731210","1731450"," it"
"1731450","1731950"," and"
"1731950","1732190"," even"
"1732190","1732490"," more"
"1732490","1732990"," potting"
"1732990","1733450"," soil."
"1734510","1734630"," And"
"1734630","1734730"," you"
"1734730","1735090"," prepare"
"1735090","1735330"," the"
"1735330","1735710"," soil"
"1735710","1736110"," to"
"1736110","1736730"," transplant"
"1736730","1737690"," this"
"1737690","1737970"," baby"
"1737970","1738390"," tree,"
"1738530","1738670"," or"
"1738670","1739030"," now"
"1739030","1739670"," adolescent"
"1739670","1740210"," tree,"
"1740830","1741210"," yet"
"1741210","1741630"," again,"
"1742390","1742790"," loosening"
"1742790","1743070"," its"
"1743070","1743470"," roots,"
"1744470","1744830"," placing"
"1744830","1745070"," it"
"1745070","1745170"," in"
"1745170","1745290"," the"
"1745290","1745470"," new"
"1745470","1745750"," pot"
"1745750","1745950"," with"
"1745950","1746150"," new"
"1746150","1746550"," soil,"
"1747730","1748130"," and"
"1748130","1748650"," offering"
"1748650","1749890"," it"
"1749890","1750350"," water"
"1750350","1750730"," to"
"1750730","1750950"," help"
"1750950","1751110"," it"
"1751110","1751450"," grow. "
"1752570","1753190"," Again,"
"1753410","1753810"," positioning"
"1753810","1754190"," it"
"1754190","1755130"," near"
"1755130","1755330"," the"
"1755330","1755810"," window"
"1755810","1756210"," with"
"1756210","1756410"," just"
"1756410","1756610"," the"
"1756610","1756810"," right"
"1756810","1757050"," amount"
"1757050","1757190"," of"
"1757190","1757410"," light"
"1757410","1757690"," for"
"1757690","1757870"," it"
"1757870","1758050"," to"
"1758050","1758470"," thrive."
"1759870","1760490"," And"
"1760490","1760710"," as"
"1760710","1760850"," the"
"1760850","1761110"," days"
"1761110","1761370"," go"
"1761370","1761970"," on,"
"1762350","1763250"," and"
"1763250","1763470"," as"
"1763470","1763630"," the"
"1763630","1763830"," weeks"
"1763830","1764090"," go"
"1764090","1764510"," on,"
"1765290","1765890"," you"
"1765890","1766430"," discover"
"1766430","1768330"," again"
"1768330","1769750"," that"
"1769750","1770010"," this"
"1770010","1770250"," little"
"1770250","1770630"," one"
"1770630","1770910"," has"
"1770910","1771350"," grown"
"1771350","1771730"," and"
"1771730","1772210"," grown"
"1772210","1773870"," and"
"1773870","1774370"," now"
"1774370","1775170"," is"
"1775170","1775370"," ready"
"1775370","1775630"," for"
"1775630","1775770"," a"
"1775770","1775910"," new"
"1775910","1776250"," pot"
"1776250","1776470"," yet"
"1776470","1776890"," again."
"1778850","1779350"," And"
"1779350","1779490"," you"
"1779490","1779870"," prepare"
"1779870","1780130"," this"
"1780130","1780310"," new"
"1780310","1780550"," pot"
"1780550","1780790"," with"
"1780790","1781230"," care,"
"1781230","1781910"," with"
"1781910","1782250"," fresh"
"1782250","1782730"," soil,"
"1783890","1784710"," and"
"1784710","1784970"," you"
"1784970","1785470"," transplant"
"1785470","1787390"," this"
"1787390","1787850"," adolescent"
"1787850","1788470"," tree"
"1788470","1790070"," into"
"1790070","1790370"," its"
"1790370","1790590"," new"
"1790590","1790870"," pot"
"1790870","1791370"," again,"
"1792230","1793090"," loosening"
"1793090","1793390"," its"
"1793390","1793750"," roots,"
"1795390","1795690"," allowing"
"1795690","1795970"," it"
"1795970","1796170"," to"
"1796170","1796410"," settle"
"1796410","1796730"," into"
"1796730","1797070"," its"
"1797070","1797270"," new"
"1797270","1797710"," pot"
"1797710","1798010"," with"
"1798010","1798290"," fresh"
"1798290","1798750"," water. "
"1799650","1800510"," Again,"
"1801210","1801890"," placed"
"1801890","1802090"," by"
"1802090","1802270"," the"
"1802270","1802710"," window"
"1802710","1803910"," with"
"1803910","1804170"," just"
"1804170","1804410"," the"
"1804410","1804590"," right"
"1804590","1804950"," amount"
"1804950","1805310"," of"
"1805310","1805770"," sunlight"
"1805770","1807030"," for"
"1807030","1807330"," this"
"1807330","1807750"," adolescent"
"1807750","1808310"," plant"
"1808310","1809290"," to"
"1809290","1809790"," thrive."
"1811700","1812140"," And"
"1812140","1812300"," the"
"1812300","1812540"," days"
"1812540","1812800"," go"
"1812800","1813420"," by,"
"1813800","1814960"," and"
"1814960","1815100"," the"
"1815100","1815320"," weeks"
"1815320","1815580"," go"
"1815580","1816180"," by,"
"1816740","1817740"," and"
"1817740","1817940"," the"
"1817940","1818260"," months"
"1818260","1818560"," go"
"1818560","1819040"," by."
"1820280","1820740"," And"
"1820740","1821020"," before"
"1821020","1821320"," you"
"1821320","1821580"," know"
"1821580","1821920"," it,"
"1823120","1824000"," this"
"1824000","1824880"," adolescent"
"1824880","1825460"," tree"
"1825460","1826120"," is"
"1826120","1826320"," as"
"1826320","1826840"," tall"
"1826840","1827480"," as"
"1827480","1827800"," you. "
"1829080","1829520"," It"
"1829520","1829700"," has"
"1829700","1830200"," definitely"
"1830200","1830840"," outgrown"
"1830840","1831080"," its"
"1831080","1831440"," pot"
"1831440","1831860"," yet"
"1831860","1832300"," again."
"1833380","1834300"," And"
"1834300","1834540"," it's"
"1834540","1834880"," now"
"1834880","1835520"," time"
"1835520","1835800"," to"
"1835800","1836320"," consider"
"1836320","1838060"," whether"
"1838060","1839600"," it"
"1839600","1840320"," could"
"1840320","1840740"," go"
"1840740","1841540"," outside."
"1843200","1843620"," And"
"1843620","1843880"," although"
"1843880","1844260"," you"
"1844260","1844680"," love"
"1844680","1845040"," having"
"1845040","1845320"," this"
"1845320","1846060"," beautiful"
"1846060","1846680"," tree"
"1846680","1848720"," in"
"1848720","1848920"," your"
"1848920","1849360"," home,"
"1850180","1851400"," this"
"1851400","1851900"," tree"
"1851900","1852740"," is"
"1852740","1853140"," getting"
"1853140","1853620"," big"
"1853620","1853800"," and"
"1853800","1854220"," strong"
"1854220","1855600"," and"
"1855600","1855780"," is"
"1855780","1856100"," ready"
"1856100","1856960"," to"
"1856960","1857280"," be"
"1857280","1857560"," out"
"1857560","1857780"," there"
"1857780","1857920"," in"
"1857920","1858060"," the"
"1858060","1858520"," world,"
"1860230","1861430"," participating"
"1861430","1861790"," in"
"1861790","1862190"," nature. "
"1865600","1865900"," And"
"1867210","1868290"," as"
"1868290","1868430"," you"
"1868430","1868950"," consider"
"1868950","1869510"," this,"
"1869610","1869990"," although"
"1869990","1870630"," there's"
"1870630","1870790"," some"
"1870790","1871210"," sadness"
"1871210","1871650"," that"
"1871650","1871870"," this"
"1871870","1872110"," tree"
"1872110","1872410"," won't"
"1872410","1872690"," be"
"1872690","1873250"," inside"
"1873250","1873470"," your"
"1873470","1873690"," home"
"1873690","1873930"," every"
"1873930","1874210"," day"
"1874210","1875430"," to"
"1875430","1875990"," enjoy,"
"1876950","1877590"," there's"
"1877590","1877750"," this"
"1877750","1878450"," possibility"
"1878450","1878950"," of"
"1878950","1879130"," a"
"1879130","1879490"," perfect"
"1879490","1880190"," location."
"1881920","1882580"," As"
"1882580","1882720"," you"
"1882720","1882960"," think"
"1882960","1883200"," about"
"1883200","1883400"," where"
"1883400","1883640"," this"
"1883640","1883960"," tree"
"1883960","1884300"," could"
"1884300","1884640"," live"
"1884640","1885220"," outside,"
"1887300","1887860"," this"
"1887860","1888420"," beautiful"
"1888420","1889680"," spot"
"1889680","1890040"," comes"
"1890040","1890220"," to"
"1890220","1890580"," mind."
"1891720","1892280"," And"
"1892280","1892480"," as"
"1892480","1892620"," you"
"1892620","1892820"," think"
"1892820","1892960"," it"
"1892960","1893260"," over,"
"1893440","1893540"," you"
"1893540","1893800"," go,"
"1894580","1894800"," and"
"1894800","1894920"," you"
"1894920","1895160"," say"
"1895160","1895260"," to"
"1895260","1895720"," yourself,"
"1897000","1897560"," yeah,"
"1897560","1898120"," I"
"1898120","1898300"," think"
"1898300","1898460"," I"
"1898460","1898680"," have"
"1898680","1898940"," just"
"1898940","1899100"," the"
"1899100","1899280"," right"
"1899280","1899640"," spot. "
"1901260","1901480"," And"
"1901480","1901580"," you"
"1901580","1901820"," go"
"1901820","1902180"," back"
"1902180","1902380"," to"
"1902380","1902580"," the"
"1902580","1902940"," park"
"1902940","1903160"," where"
"1903160","1903340"," the"
"1903340","1903620"," big"
"1904140","1904620"," parent"
"1904620","1904960"," tree"
"1904960","1905480"," is."
"1906440","1906740"," And"
"1906740","1906900"," with"
"1906900","1907180"," much"
"1907180","1907580"," delight"
"1907580","1908080"," and"
"1908080","1908880"," anticipation,"
"1909900","1911200"," you"
"1911200","1911380"," have"
"1911380","1911580"," this"
"1911580","1911960"," moment"
"1911960","1912220"," where"
"1912220","1912380"," you"
"1912380","1912860"," acknowledge"
"1912860","1914380"," the"
"1914380","1914780"," fruit"
"1914780","1915120"," that"
"1915120","1915440"," fell"
"1915440","1915780"," from"
"1915780","1916060"," this"
"1916060","1916460"," tree"
"1916460","1917060"," not"
"1917060","1917360"," that"
"1917360","1917660"," long"
"1917660","1918240"," ago,"
"1918780","1920200"," that"
"1920200","1920380"," had"
"1920380","1920600"," a"
"1920600","1921220"," seed"
"1921220","1921860"," within"
"1921860","1922160"," it,"
"1923730","1924180"," that"
"1924180","1924340"," you"
"1924340","1924720"," cared"
"1924720","1925180"," for,"
"1925840","1926280"," that"
"1926280","1926420"," you"
"1926420","1926640"," took"
"1926640","1927200"," home,"
"1927720","1928220"," that"
"1928220","1928360"," you"
"1928360","1928860"," planted,"
"1929780","1930540"," that"
"1930540","1930700"," you"
"1930700","1931640"," watered,"
"1931900","1932600"," that"
"1932600","1932780"," you"
"1932780","1933920"," transplanted,"
"1934680","1934960"," that"
"1934960","1935120"," you"
"1935120","1935540"," cared"
"1935540","1935960"," for,"
"1936200","1936360"," is"
"1936360","1936580"," now"
"1936580","1937040"," ready"
"1937040","1938120"," to"
"1938120","1938480"," be"
"1938480","1938880"," out"
"1938880","1939060"," in"
"1939060","1939460"," nature,"
"1941530","1942610"," noticing"
"1943850","1944410"," the"
"1944410","1944770"," cycle"
"1944770","1945050"," of"
"1945050","1945390"," life"
"1945390","1946050"," continuing"
"1946050","1947010"," and"
"1947010","1947130"," the"
"1947130","1947630"," opportunity"
"1947630","1948050"," for"
"1948050","1948310"," this"
"1948310","1948670"," tree"
"1948670","1950190"," to"
"1950190","1950370"," be"
"1950370","1950670"," enjoyed"
"1950670","1950910"," by"
"1950910","1951310"," others."
"1952990","1953250"," And"
"1953250","1953370"," you"
"1953370","1953610"," let"
"1953610","1953830"," the"
"1953830","1954070"," big"
"1954070","1954410"," parent"
"1954410","1954650"," tree"
"1954650","1954990"," know"
"1954990","1955190"," that"
"1955190","1955310"," you"
"1955310","1955490"," have"
"1955490","1955770"," just"
"1955770","1955950"," a"
"1955950","1956210"," spot"
"1956210","1956370"," in"
"1956370","1956830"," mind. "
"1958940","1959140"," And"
"1959140","1959420"," although"
"1959420","1959780"," this"
"1959780","1960020"," tree"
"1960020","1960440"," doesn't"
"1960440","1960700"," seem"
"1960700","1960920"," to"
"1960920","1961260"," use"
"1961260","1961740"," words"
"1961740","1961960"," with"
"1961960","1962240"," you,"
"1962360","1962500"," you"
"1962500","1962720"," have"
"1962720","1963080"," this"
"1963080","1963740"," sense"
"1963740","1965500"," of"
"1965500","1966380"," reciprocity"
"1967140","1967780"," from"
"1967780","1968000"," this"
"1968000","1968340"," tree"
"1968340","1968620"," and"
"1968620","1969060"," even"
"1969060","1969280"," a"
"1969280","1969500"," sense"
"1969500","1969680"," of"
"1969680","1970020"," thanks"
"1970020","1970260"," and"
"1970260","1970880"," appreciation"
"1970880","1972460"," from"
"1972460","1972680"," the"
"1972680","1972860"," tree"
"1972860","1973120"," to"
"1973120","1973460"," you"
"1973460","1974420"," for"
"1974420","1974700"," doing"
"1974700","1975060"," such"
"1975060","1975200"," a"
"1975200","1975360"," good"
"1975360","1975960"," job"
"1975960","1977000"," of"
"1977000","1977360"," caring"
"1977360","1977640"," for"
"1977640","1977820"," its"
"1977820","1978100"," young."
"1980340","1980460"," And"
"1980460","1980660"," off"
"1980660","1980840"," you"
"1980840","1981320"," go"
"1981320","1982620"," back"
"1982620","1983160"," home,"
"1983660","1985400"," and"
"1985400","1985540"," you"
"1985540","1986100"," prepare"
"1986100","1986640"," your"
"1986640","1987140"," adolescent"
"1987140","1987720"," tree"
"1987720","1988100"," that's"
"1988100","1988420"," already"
"1988420","1988720"," taller"
"1988720","1989000"," than"
"1989000","1989220"," you"
"1989220","1989400"," at"
"1989400","1989620"," this"
"1989620","1989940"," point"
"1989940","1991140"," to"
"1991140","1991720"," be"
"1991720","1992640"," transplanted"
"1992640","1992800"," to"
"1992800","1993020"," its"
"1993020","1993300"," new"
"1993300","1993700"," home."
"1995000","1995760"," And"
"1995760","1996520"," off"
"1996520","1996720"," you"
"1996720","1997120"," go"
"1997120","1997520"," to"
"1997520","1997760"," that"
"1997760","1998240"," very"
"1998240","1998680"," special"
"1998680","1999060"," place"
"1999060","1999500"," together. "
"2000840","2001600"," Perhaps"
"2001600","2001800"," you"
"2001800","2001980"," have"
"2001980","2002140"," a"
"2002140","2002400"," cart"
"2002400","2002700"," with"
"2002700","2003240"," you,"
"2003720","2004400"," or"
"2004400","2004680"," something"
"2004680","2005140"," that"
"2005140","2005300"," can"
"2005300","2005580"," help"
"2005580","2005780"," you"
"2005780","2006160"," carry"
"2006160","2006500"," this"
"2006500","2006820"," much"
"2006820","2007440"," larger"
"2007440","2009220"," tree"
"2009220","2009500"," than"
"2009500","2009660"," the"
"2009660","2009860"," little"
"2009860","2010140"," baby"
"2010140","2010520"," one"
"2010520","2011020"," that"
"2011020","2011180"," you"
"2011180","2011540"," first"
"2011540","2012040"," sprouted"
"2012040","2012200"," at"
"2012200","2012580"," home."
"2013320","2013980"," And"
"2013980","2014120"," you"
"2014120","2014360"," make"
"2014360","2014540"," your"
"2014540","2015040"," way"
"2015040","2015720"," to"
"2015720","2015900"," the"
"2015900","2016400"," location"
"2017820","2018360"," that"
"2018360","2018800"," this"
"2018800","2019740"," tree"
"2019740","2020040"," is"
"2020040","2020240"," going"
"2020240","2020420"," to"
"2020420","2020740"," grow"
"2020740","2020980"," and"
"2020980","2021560"," thrive."
"2023100","2023480"," And"
"2023480","2023580"," you"
"2023580","2023780"," dig"
"2023780","2023960"," the"
"2023960","2024440"," hole,"
"2025140","2025360"," and"
"2025360","2025500"," you"
"2025500","2025680"," dig"
"2025680","2025840"," it"
"2025840","2026200"," deeper,"
"2026860","2027400"," and"
"2027400","2027520"," you"
"2027520","2027720"," get"
"2027720","2027900"," it"
"2027900","2028060"," to"
"2028060","2028300"," just"
"2028300","2028500"," the"
"2028500","2028680"," right"
"2028680","2029100"," depth"
"2029100","2029920"," for"
"2029920","2030180"," this"
"2030180","2030560"," tree"
"2030560","2031120"," to"
"2031120","2031320"," grow"
"2031320","2031660"," into. "
"2032920","2033460"," And"
"2033460","2033580"," you"
"2033580","2033860"," have"
"2033860","2034020"," all"
"2034020","2034200"," the"
"2034200","2034500"," soil"
"2034500","2034800"," you"
"2034800","2035320"," need,"
"2035900","2036500"," and"
"2036500","2036620"," you"
"2036620","2036800"," go"
"2036800","2037060"," ahead"
"2037060","2037420"," and"
"2037420","2037600"," you"
"2037600","2038060"," transplant"
"2038060","2039260"," this"
"2039260","2039520"," tree"
"2039520","2039780"," from"
"2039780","2039940"," its"
"2039940","2040340"," pot"
"2040340","2042080"," into"
"2042080","2042320"," the"
"2042320","2042600"," earth."
"2042800","2043000"," And"
"2043000","2043140"," for"
"2043140","2046380"," the"
"2046380","2046880"," life,"
"2047100","2047639"," it"
"2047639","2047980"," has"
"2047980","2048179"," the"
"2048179","2048659"," pleasure"
"2048659","2049880"," of"
"2049880","2050260"," being"
"2050260","2051060"," planted"
"2051060","2052120"," directly"
"2052120","2052360"," in"
"2052360","2052480"," the"
"2052480","2052760"," earth."
"2055750","2056270"," And"
"2056270","2056389"," you"
"2056389","2056790"," water"
"2056790","2057090"," it,"
"2057210","2057310"," and"
"2057310","2057410"," you"
"2057410","2057630"," make"
"2057630","2057969"," sure"
"2057969","2058750"," it's"
"2058750","2059050"," doing"
"2059050","2059510"," well. "
"2060170","2060850"," You"
"2060850","2061230"," add"
"2061230","2061469"," any"
"2061469","2062110"," topsoil"
"2062110","2062330"," that"
"2062330","2062489"," it"
"2062489","2063070"," needs,"
"2065260","2065900"," making"
"2065900","2066199"," sure"
"2066199","2066400"," that"
"2066400","2066620"," it's"
"2066620","2066860"," nice"
"2066860","2067080"," and"
"2067080","2067440"," stable."
"2069860","2070460"," And"
"2070460","2072060"," you"
"2072060","2072340"," say"
"2072340","2072540"," a"
"2072540","2072699"," little"
"2072699","2073179"," goodbye"
"2073179","2074400"," to"
"2074400","2074659"," this"
"2074659","2074920"," tree"
"2074920","2075139"," that"
"2075139","2075280"," you"
"2075280","2075620"," raised"
"2075620","2075780"," in"
"2075780","2075940"," your"
"2075940","2076320"," home"
"2076320","2076600"," that's"
"2076600","2076800"," now"
"2076800","2077199"," ready"
"2077199","2078300"," for"
"2078300","2078480"," the"
"2078480","2078900"," outside"
"2078900","2079520"," world"
"2079520","2080480"," and"
"2080480","2080760"," to"
"2080760","2080940"," be"
"2080940","2081340"," part"
"2081340","2081920"," of"
"2081920","2082320"," nature."
"2084110","2084810"," As"
"2084810","2084949"," you"
"2084949","2085210"," walk"
"2085210","2085770"," away,"
"2087030","2087290"," you"
"2087290","2087489"," give"
"2087489","2087630"," a"
"2087630","2087790"," little"
"2087790","2088370"," wave"
"2088370","2089810"," to"
"2089810","2090030"," your"
"2090030","2090409"," tree,"
"2091449","2092610"," heading"
"2092610","2093250"," home,"
"2094090","2094530"," thinking"
"2094530","2095110"," about"
"2095110","2096090"," how"
"2096090","2096410"," happy"
"2096410","2096650"," it's"
"2096650","2096810"," going"
"2096810","2096930"," to"
"2096930","2097210"," be"
"2097210","2097670"," now"
"2097670","2097950"," that"
"2097950","2098190"," it's"
"2098190","2098450"," able"
"2098450","2098870"," to"
"2098870","2099230"," reach"
"2099230","2099610"," out"
"2099610","2101090"," and"
"2101090","2101350"," begin"
"2101350","2101630"," to"
"2101630","2101910"," grow"
"2101910","2102290"," into"
"2102290","2102510"," its"
"2102510","2102790"," full"
"2102790","2103330"," potential"
"2103330","2103650"," in"
"2103650","2103970"," nature. "
"2105350","2105870"," This"
"2105870","2106290"," tree"
"2106290","2106970"," is"
"2106970","2107210"," big"
"2107210","2107510"," enough"
"2107510","2107690"," and"
"2107690","2107990"," strong"
"2107990","2108270"," enough"
"2108270","2108550"," now"
"2108550","2108750"," that"
"2108750","2108870"," it"
"2108870","2109030"," can"
"2109030","2109250"," make"
"2109250","2109390"," it"
"2109390","2109570"," on"
"2109570","2109750"," its"
"2109750","2110170"," own."
"2111590","2111850"," It"
"2111850","2111990"," can"
"2111990","2112450"," even"
"2112450","2113110"," find"
"2113110","2113370"," its"
"2113370","2113530"," own"
"2113530","2113930"," water."
"2117290","2117650"," And"
"2117650","2118350"," the"
"2118350","2118550"," next"
"2118550","2118770"," day,"
"2118830","2118930"," you"
"2118930","2119070"," go"
"2119070","2119310"," back"
"2119310","2119490"," to"
"2119490","2119730"," check"
"2119730","2119930"," on"
"2119930","2120210"," it. "
"2120890","2121010"," And"
"2121010","2121270"," sure"
"2121270","2121550"," enough,"
"2121610","2121830"," it's"
"2121830","2122150"," doing"
"2122150","2122690"," wonderfully"
"2122690","2123030"," in"
"2123030","2123210"," its"
"2123210","2123430"," new"
"2123430","2123770"," spot."
"2125810","2126030"," And"
"2126030","2126150"," you"
"2126150","2126330"," go"
"2126330","2126550"," about"
"2126550","2126730"," your"
"2126730","2127210"," day,"
"2127870","2128210"," go"
"2128210","2128410"," to"
"2128410","2128750"," sleep."
"2129510","2130030"," And"
"2130030","2130150"," the"
"2130150","2130410"," next"
"2130410","2130730"," day,"
"2130730","2130890"," you"
"2130890","2131150"," come"
"2131150","2131410"," back"
"2131410","2131570"," and"
"2131570","2131750"," check"
"2131750","2132190"," again. "
"2133390","2133850"," And"
"2133850","2134050"," it's"
"2134050","2134290"," doing"
"2134290","2134810"," wonderfully"
"2134810","2135610"," in"
"2135610","2135770"," its"
"2135770","2136010"," new"
"2136010","2136390"," spot."
"2136770","2136870"," You"
"2136870","2137150"," picked"
"2137150","2137530"," just"
"2137530","2137730"," the"
"2137730","2137910"," right"
